"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"/srv/data/multimodal/finnishsubset//38622-16.swf.txt",4.84966052376334e-05,4.84966052376334e-05,4.84966052376334e-05,4.84966052376334e-05,0.0170223084384093,4.84966052376334e-05,0.354073714839961,4.84966052376334e-05,4.84966052376334e-05,4.84966052376334e-05,4.84966052376334e-05,0.0679437439379243,0.0606692531522793,4.84966052376334e-05,4.84966052376334e-05,0.419544131910766,4.84966052376334e-05,4.84966052376334e-05,0.0727934044616877,0.00732298739088264
"/srv/data/multimodal/finnishsubset//38622-17.swf.txt",0.0703995498030388,5.6274620146314e-05,0.00849746764209341,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05,0.284243106359032,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05,0.149184018007878,0.059144625773776,5.6274620146314e-05,0.427743387732133,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05,5.6274620146314e-05
"/srv/data/multimodal/finnishsubset//38622-21.swf.txt",6.91085003455425e-05,0.0173462335867312,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,0.563303386316517,0.0277125086385625,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,0.380165860400829,6.91085003455425e-05,6.91085003455425e-05,6.91085003455425e-05,0.0104353835521769
"/srv/data/multimodal/finnishsubset//38622-26.swf.txt",0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.00581527936145952,0.0799315849486887,0.000114025085518814,0.547434435575827,0.000114025085518814,0.000114025085518814,0.364994298745724,0.000114025085518814,0.000114025085518814,0.000114025085518814,0.000114025085518814
"/srv/data/multimodal/finnishsubset//38622-29.swf.txt",0.000223713646532438,0.000223713646532438,0.380536912751678,0.000223713646532438,0.000223713646532438,0.123266219239374,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.492393736017897,0.000223713646532438,0.000223713646532438,0.000223713646532438,0.000223713646532438
"/srv/data/multimodal/finnishsubset//38622-30.swf.txt",0.0704865556978233,6.40204865556978e-05,0.17932138284251,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,0.0320742637644046,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,0.252944942381562,6.40204865556978e-05,6.40204865556978e-05,0.464212548015365,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05,6.40204865556978e-05
"/srv/data/multimodal/finnishsubset//38622-31.swf.txt",0.0263335837716003,3.75657400450789e-05,0.304320060105184,3.75657400450789e-05,3.75657400450789e-05,3.75657400450789e-05,3.75657400450789e-05,3.75657400450789e-05,3.75657400450789e-05,0.0883170548459805,3.75657400450789e-05,3.75657400450789e-05,0.219797145003757,3.75657400450789e-05,3.75657400450789e-05,0.356912096168295,3.75657400450789e-05,3.75657400450789e-05,0.00379413974455297,3.75657400450789e-05
"/srv/data/multimodal/finnishsubset//38622-32.swf.txt",6.54878847413229e-05,6.54878847413229e-05,6.54878847413229e-05,0.0753765553372626,6.54878847413229e-05,6.54878847413229e-05,6.54878847413229e-05,0.0884741322855272,6.54878847413229e-05,0.00661427635887361,6.54878847413229e-05,6.54878847413229e-05,0.0557301899148657,6.54878847413229e-05,6.54878847413229e-05,0.592730844793713,6.54878847413229e-05,0.0197118533071382,0.039358218729535,0.121218074656189
"/srv/data/multimodal/finnishsubset//38622-48.swf.txt",2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,0.647479721900348,0.351998841251448,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05
"/srv/data/multimodal/finnishsubset//38622-4.swf.txt",7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,0.0326338639652677,7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,0.231620839363242,7.23589001447178e-05,0.137554269175109,7.23589001447178e-05,7.23589001447178e-05,0.303979739507959,7.23589001447178e-05,7.23589001447178e-05,7.23589001447178e-05,0.293125904486252
"/srv/data/multimodal/finnishsubset//38622-52.swf.txt",6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,0.998771816418875,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05
"/srv/data/multimodal/finnishsubset//38622-57.swf.txt",6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,0.0160178685386088,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,6.38162093171666e-05,0.702042118698149,0.0351627313337588,0.086215698787492,6.38162093171666e-05,6.38162093171666e-05,0.0798340778557754,0.0798340778557754
"/srv/data/multimodal/finnishsubset//38622-9.swf.txt",0.0336979385780395,4.20698359276399e-05,0.0126630206142196,4.20698359276399e-05,4.20698359276399e-05,0.0652503155237695,0.122044594026083,4.20698359276399e-05,4.20698359276399e-05,0.159907446360959,4.20698359276399e-05,4.20698359276399e-05,0.193563315103071,0.0883887252839714,4.20698359276399e-05,0.239840134623475,4.20698359276399e-05,4.20698359276399e-05,4.20698359276399e-05,0.0841817416912074
"/srv/data/multimodal/finnishsubset//3911-15.swf.txt",6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,6.09013398294763e-05,0.237576126674787,0.246711327649208,0.00310596833130329,0.207125456760049,0.194945188794153,0.109683313032887
"/srv/data/multimodal/finnishsubset//3911-18.swf.txt",0.0555443548387097,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.136189516129032,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.000100806451612903,0.00514112903225807,0.000100806451612903,0.000100806451612903,0.342842741935484,0.000100806451612903,0.0555443548387097,0.000100806451612903,0.403326612903226
"/srv/data/multimodal/finnishsubset//3911-19.swf.txt",6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,0.161914600550964,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,6.8870523415978e-05,0.0103994490358127,0.430509641873278,6.8870523415978e-05,6.8870523415978e-05,0.0138429752066116,0.382300275482094
"/srv/data/multimodal/finnishsubset//3911-1.swf.txt",0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.000460829493087558,0.161751152073733,0.000460829493087558,0.000460829493087558,0.184792626728111,0.000460829493087558,0.484331797235023,0.000460829493087558,0.161751152073733
